year,id,Team,RPI
3692,2005,1309,New Orleans,0.4741
3693,2005,1260,Loyola-Chicago,0.4726
3694,2005,1427,Texas-San Antonio,0.4716
3695,2005,1197,Florida A&M;,0.4689
3696,2005,1122,Austin Peay,0.4688
3697,2005,1239,Jacksonville,0.4665
3698,2005,1407,Troy,0.4633
3699,2005,1447,Wagner,0.4624
3700,2005,1451,Weber State,0.4617
3701,2005,1359,Samford,0.4597
3702,2005,1336,Penn State,0.4588
3703,2005,1135,Brown,0.4580
3704,2005,1174,Delaware,0.4569
3705,2005,1149,Charleston Southern,0.4557
3706,2005,1267,Marshall,0.4547
3707,2005,1430,Utah Valley,0.4534
3708,2005,1379,Southern Miss,0.4502
3709,2005,1139,Butler,0.4499
3710,2005,1409,Tulsa,0.4482
3711,2005,1141,Central Michigan,0.4479
3712,2005,1408,Tulane,0.4474
3713,2005,1290,Mississippi Valley State,0.4456
3714,2005,1413,California Davis,0.4436
3715,2005,1148,Central Connecticut State,0.4432
3716,2005,1152,Chicago State,0.4421
3717,2005,1171,Dartmouth,0.4418
3718,2005,1182,Duquesne,0.4418
3719,2005,1383,St. Francis (N.Y.),0.4403
3720,2005,1238,Jackson State,0.4401
3721,2005,1253,Long Beach State,0.4389
3722,2005,1248,Lafayette,0.4379
3723,2005,1402,Texas State-San Marcos,0.4367
3724,2005,1288,Morgan State,0.4340
3725,2005,1186,Eastern Washington,0.4326
3726,2005,1442,Western Illinois,0.4322
3727,2005,1170,Sacramento State,0.4311
3728,2005,1219,High Point,0.4306
3729,2005,1363,San Jose State,0.4297
3730,2005,1145,Canisius,0.4281
3731,2005,1456,William &amp; Mary,0.4265
3732,2005,1420,Maryland-Baltimore County,0.4251
3733,2005,1225,Idaho,0.4234
3734,2005,1372,Stephen F. Austin,0.4222
3735,2005,1190,E. Tennessee State,0.4195
3736,2005,1415,California Riverside,0.4181
3737,2005,1373,Siena,0.4140
3738,2005,1346,Quinnipiac,0.4120
3739,2005,1348,Rhode Island,0.4081
3740,2005,1411,Texas Southern,0.4072
3741,2005,1241,James Madison,0.4049
3742,2005,1236,IPFW,0.3932
3743,2005,1441,Western Carolina,0.3920
3744,2005,1115,Arkansas-Pine Bluff,0.3846
3745,2005,1382,St. Bonaventure,0.3811
3746,2005,1259,Loyola-Maryland,0.3800
3747,2005,1419,Louisiana-Monroe,0.3772
3748,2005,1341,Prairie View A&M;,0.3734
3749,2005,1464,Youngstown State,0.3669
3750,2005,1108,Alcorn State,0.3638
3751,2005,1311,Nicholls State,0.3585
3752,2005,1366,Savannah State,0.3394
3753,2005,1271,Maryland-Eastern Shore,0.3362
3754,2004,1181,Duke,0.6664
3755,2004,1386,Saint Joseph's,0.6587
3756,2004,1163,Connecticut,0.6400
3757,2004,1390,Stanford,0.6368
3758,2004,1211,Gonzaga,0.6316
3759,2004,1153,Cincinnati,0.6311
3760,2004,1196,Florida,0.6257
3761,2004,1242,Kansas,0.6216
3762,2004,1301,North Carolina State,0.6194
3763,2004,1314,North Carolina,0.6146
3764,2004,1344,Providence,0.6121
3765,2004,1228,Illinois,0.6103
3766,2004,1356,Southern Illinois,0.6076
3767,2004,1435,Vanderbilt,0.6058
3768,2004,1305,Nevada,0.6013
3769,2004,1140,Brigham Young,0.5973
3770,2004,1412,UAB,0.5959
3771,2004,1462,Xavier,0.5927
3772,2004,1177,DePaul,0.5888
3773,2004,1277,Michigan State,0.5877
3774,2004,1112,Arizona,0.5852
3775,2004,1429,Utah State,0.5840
3776,2004,1376,South Carolina,0.5822
3777,2004,1350,Richmond,0.5773
3778,2004,1323,Notre Dame,0.5772
3779,2004,1281,Missouri,0.5758
3780,2004,1199,Florida State,0.5702
3781,2004,1276,Michigan,0.5669
3782,2004,1160,Colorado,0.5665
3783,2004,1320,Northern Iowa,0.5652
3784,2004,1190,E. Tennessee State,0.5645
3785,2004,1349,Rice,0.5645
3786,2004,1334,Pacific,0.5640
3787,2004,1437,Villanova,0.5629
3788,2004,1235,Iowa State,0.5619
3789,2004,1418,Louisiana-Lafayette,0.5581
3790,2004,1218,Hawaii,0.5563
3791,2004,1454,Wisconsin-Milwaukee,0.5555
3792,2004,1166,Creighton,0.5545
3793,2004,1120,Auburn,0.5518
3794,2004,1206,George Mason,0.5509
3795,2004,1266,Marquette,0.5495
3796,2004,1125,Belmont,0.5471
3797,2004,1227,Illinois-Chicago,0.5463
3798,2004,1332,Oregon,0.5448
3799,2004,1405,Toledo,0.5396
3800,2004,1275,Miami (Ohio),0.5385
3801,2004,1279,Mississippi,0.5377
3802,2004,1452,West Virginia,0.5361
3803,2004,1330,Old Dominion,0.5356
3804,2004,1180,Drexel,0.5348
3805,2004,1389,St. Peter's,0.5292
3806,2004,1321,Northwestern,0.5287
3807,2004,1345,Purdue,0.5271
3808,2004,1143,California,0.5264
3809,2004,1116,Arkansas,0.5262
3810,2004,1209,Georgia State,0.5245
3811,2004,1436,Vermont,0.5220
3812,2004,1361,San Diego State,0.5198
3813,2004,1362,San Francisco,0.5184
3814,2004,1343,Princeton,0.5170
3815,2004,1379,Southern Miss,0.5164
3816,2004,1193,Fairfield,0.5149
3817,2004,1186,Eastern Washington,0.5129
3818,2004,1337,Pepperdine,0.5114
3819,2004,1309,New Orleans,0.5109
3820,2004,1417,UCLA,0.5105
3821,2004,1423,NC-Wilmington,0.5086
3822,2004,1453,Green Bay,0.5079
3823,2004,1434,Valparaiso,0.5067
3824,2004,1237,IUPUI,0.5054
3825,2004,1204,Georgia Southern,0.5052
3826,2004,1307,New Mexico,0.5032
3827,2004,1326,Ohio State,0.5011
3828,2004,1450,Washington State,0.4999
3829,2004,1187,East Carolina,0.4983
3830,2004,1364,Santa Barbara,0.4977
3831,2004,1263,Maine,0.4964
3832,2004,1331,Oral Roberts,0.4935
3833,2004,1110,American,0.4919
3834,2004,1182,Duquesne,0.4905
3835,2004,1192,Fairleigh Dickinson,0.4901
3836,2004,1139,Butler,0.4895
3837,2004,1333,Oregon State,0.4883
3838,2004,1374,Southern Methodist,0.4873
3839,2004,1372,Stephen F. Austin,0.4869
3840,2004,1269,Massachusetts,0.4859
3841,2004,1287,Morehead State,0.4850
3842,2004,1451,Weber State,0.4838
3843,2004,1258,Loyola Marymount,0.4831
3844,2004,1114,Arkansas-Little Rock,0.4827
3845,2004,1394,Texas A&amp;M-Corpus; Christi,0.4816
3846,2004,1222,Houston,0.4815
3847,2004,1336,Penn State,0.4800
3848,2004,1375,South Alabama,0.4798
3849,2004,1339,Portland,0.4794
3850,2004,1202,Furman,0.4787
3851,2004,1409,Tulsa,0.4749
3852,2004,1132,Bowling Green,0.4743
3853,2004,1103,Akron,0.4737
3854,2004,1233,Iona,0.4726
3855,2004,1426,Texas-Arlington,0.4698
3856,2004,1148,Central Connecticut State,0.4690
3857,2004,1135,Brown,0.4688
3858,2004,1200,Fordham,0.4661
3859,2004,1124,Baylor,0.4656
3860,2004,1184,Eastern Kentucky,0.4636
3861,2004,1352,Robert Morris,0.4634
3862,2004,1447,Wagner,0.4607
3863,2004,1399,Tennessee Tech,0.4605
3864,2004,1414,California Irvine,0.4603
3865,2004,1260,Loyola-Chicago,0.4602
3866,2004,1221,Holy Cross,0.4599
3867,2004,1232,Indiana State,0.4595
3868,2004,1325,Ohio,0.4569
3869,2004,1324,Oakland,0.4546
3870,2004,1216,Hartford,0.4539
3871,2004,1317,North Texas,0.4517
3872,2004,1159,Colgate,0.4510
3873,2004,1168,Cal State Fullerton,0.4501
3874,2004,1189,Elon,0.4499
3875,2004,1415,California Riverside,0.4495
3876,2004,1145,Canisius,0.4486
3877,2004,1384,St. Francis (Pa.),0.4476
3878,2004,1357,Sacred Heart,0.4467
3879,2004,1185,Eastern Michigan,0.4423
3880,2004,1422,NC-Greensboro,0.4412
3881,2004,1464,Youngstown State,0.4405
3882,2004,1381,Southern Utah,0.4398
3883,2004,1291,Mount St. Mary's,0.4390
3884,2004,1157,Coastal Carolina,0.4365
3885,2004,1456,William &amp; Mary,0.4346
3886,2004,1369,Southeast Missouri State,0.4318
3887,2004,1165,Cornell,0.4310
3888,2004,1214,Hampton,0.4293
3889,2004,1306,New Hampshire,0.4268
3890,2004,1402,Texas State-San Marcos,0.4252
3891,2004,1108,Alcorn State,0.4239
3892,2004,1296,Northern Illinois,0.4234
3893,2004,1358,Sam Houston State,0.4227
3894,2004,1322,Northwestern State,0.4215
3895,2004,1380,Southern,0.4191
3896,2004,1411,Texas Southern,0.4173
3897,2004,1254,LIU-Brooklyn,0.4154
3898,2004,1141,Central Michigan,0.4138
3899,2004,1398,Tennessee State,0.4133
3900,2004,1347,Radford,0.4098
3901,2004,1194,Florida Atlantic,0.4093
3902,2004,1420,Maryland-Baltimore County,0.4050
3903,2004,1346,Quinnipiac,0.4021
3904,2004,1236,IPFW,0.3983
3905,2004,1154,The Citadel,0.3980
3906,2004,1156,Cleveland State,0.3936
3907,2004,1107,Albany,0.3922
3908,2004,1198,Florida International,0.3806
3909,2004,1442,Western Illinois,0.3801
3910,2004,1298,Navy,0.3799
3911,2004,1144,Campbell,0.3728
3912,2004,1119,Army,0.3697
3913,2004,1224,Howard,0.3600
3914,2004,1299,North Carolina A&T;,0.3570
3915,2004,1311,Nicholls State,0.3451
3916,2004,1246,Kentucky,0.6663
3917,2004,1280,Mississippi State,0.6437
3918,2004,1329,Oklahoma State,0.6400
3919,2004,1338,Pittsburgh,0.6364
3920,2004,1400,Texas,0.6311
3921,2004,1458,Wisconsin,0.6266
3922,2004,1393,Syracuse,0.6221
3923,2004,1210,Georgia Tech,0.6212
3924,2004,1268,Maryland,0.6175
3925,2004,1448,Wake Forest,0.6133
3926,2004,1130,Boston College,0.6112
3927,2004,1257,Louisville,0.6099
3928,2004,1104,Alabama,0.6061
3929,2004,1371,Seton Hall,0.6033
3930,2004,1403,Texas Tech,0.5978
3931,2004,1272,Memphis,0.5962
3932,2004,1150,Charlotte,0.5932
3933,2004,1428,Utah,0.5925
3934,2004,1261,LSU,0.5883
3935,2004,1173,Dayton,0.5864
3936,2004,1264,Manhattan,0.5844
3937,2004,1444,Western Michigan,0.5831
3938,2004,1431,Texas-El Paso,0.5811
3939,2004,1208,Georgia,0.5773
3940,2004,1328,Oklahoma,0.5765
3941,2004,1438,Virginia,0.5709
3942,2004,1433,Virginia Commonwealth,0.5689
3943,2004,1353,Rutgers,0.5667
3944,2004,1293,Murray State,0.5658
3945,2004,1449,Washington,0.5646
3946,2004,1416,UCF,0.5645
3947,2004,1387,Saint Louis,0.5641
3948,2004,1407,Troy,0.5639
3949,2004,1455,Wichita State,0.5621
3950,2004,1102,Air Force,0.5588
3951,2004,1129,Boise State,0.5578
3952,2004,1203,George Washington,0.5556
3953,2004,1245,Kent State,0.5552
3954,2004,1397,Tennessee,0.5543
3955,2004,1424,UNLV,0.5516
3956,2004,1348,Rhode Island,0.5507
3957,2004,1131,Boston University,0.5490
3958,2004,1234,Iowa,0.5469
3959,2004,1231,Indepenedent,0.5449
3960,2004,1155,Clemson,0.5396
3961,2004,1304,Nebraska,0.5396
3962,2004,1122,Austin Peay,0.5383
3963,2004,1283,Missouri State,0.5376
3964,2004,1310,Niagara,0.5359
3965,2004,1396,Temple,0.5351
3966,2004,1201,Fresno State,0.5297
3967,2004,1388,St. Mary's,0.5287
3968,2004,1158,College of Charleston,0.5271
3969,2004,1439,Virginia Tech,0.5267
3970,2004,1178,Detroit,0.5262
3971,2004,1425,Southern California,0.5253
3972,2004,1243,Kansas State,0.5227
3973,2004,1284,Monmouth,0.5218
3974,2004,1172,Davidson,0.5184
3975,2004,1395,TCU,0.5176
3976,2004,1151,Chattanooga,0.5168
3977,2004,1335,Pennsylvania,0.5160
3978,2004,1461,Wyoming,0.5132
3979,2004,1292,Middle Tennessee,0.5114
3980,2004,1174,Delaware,0.5113
3981,2004,1161,Colorado State,0.5107
3982,2004,1290,Mississippi Valley State,0.5089
3983,2004,1138,Buffalo,0.5083
3984,2004,1365,Santa Clara,0.5068
3985,2004,1220,Hofstra,0.5055
3986,2004,1207,Georgetown,0.5053
3987,2004,1443,Western Kentucky,0.5034
3988,2004,1123,Ball State,0.5025
3989,2004,1248,Lafayette,0.4999
3990,2004,1267,Marshall,0.4990
3991,2004,1133,Bradley,0.4980
3992,2004,1318,Northeastern,0.4972
3993,2004,1278,Minnesota,0.4949
3994,2004,1256,Louisiana Tech,0.4921
3995,2004,1225,Idaho,0.4919
3996,2004,1460,Wright State,0.4902
3997,2004,1251,Liberty,0.4901
3998,2004,1373,Siena,0.4892
3999,2004,1176,Denver,0.4880
4000,2004,1274,Miami (Fla.),0.4870
4001,2004,1385,St. John's,0.4865
4002,2004,1351,Rider,0.4858
4003,2004,1117,Arkansas State,0.4843
4004,2004,1368,Southeastern Louisiana,0.4835
4005,2004,1408,Tulane,0.4831
4006,2004,1113,Arizona State,0.4820
4007,2004,1169,Cal State Northridge,0.4815
4008,2004,1247,La Salle,0.4811
4009,2004,1308,New Mexico State,0.4799
4010,2004,1229,Illinois State,0.4795
4011,2004,1250,Lehigh,0.4788
4012,2004,1179,Drake,0.4781
4013,2004,1382,St. Bonaventure,0.4744
4014,2004,1427,Texas-San Antonio,0.4739
4015,2004,1282,UMKC,0.4732
4016,2004,1127,Binghamton,0.4725
4017,2004,1152,Chicago State,0.4695
4018,2004,1273,Mercer,0.4690
4019,2004,1457,Winthrop,0.4666
4020,2004,1410,Texas-Pan American,0.4658
4021,2004,1463,Yale,0.4645
4022,2004,1137,Bucknell,0.4634
4023,2004,1354,South Carolina State,0.4615
4024,2004,1219,High Point,0.4605
4025,2004,1378,South Florida,0.4603
4026,2004,1391,Stetson,0.4602
4027,2004,1383,St. Francis (N.Y.),0.4599
4028,2004,1226,Idaho State,0.4598
4029,2004,1106,Alabama State,0.4584
4030,2004,1191,Evansville,0.4546
4031,2004,1164,Coppin State,0.4542
4032,2004,1441,Western Carolina,0.4524
4033,2004,1319,Northern Arizona,0.4515
4034,2004,1175,Delaware State,0.4507
4035,2004,1142,Cal Poly,0.4500
4036,2004,1286,Montana State,0.4498
4037,2004,1401,Texas A&M;,0.4487
4038,2004,1111,Appalachian State,0.4480
4039,2004,1239,Jacksonville,0.4467
4040,2004,1240,Jacksonville State,0.4455
4041,2004,1285,Montana,0.4422
4042,2004,1170,Sacramento State,0.4408
4043,2004,1404,Tennessee-Martin,0.4402
4044,2004,1359,Samford,0.4393
4045,2004,1197,Florida A&M;,0.4381
4046,2004,1270,McNeese State,0.4357
4047,2004,1392,Stony Brook,0.4342
4048,2004,1419,Louisiana-Monroe,0.4312
4049,2004,1340,Portland State,0.4298
4050,2004,1421,NC-Asheville,0.4275
4051,2004,1238,Jackson State,0.4267
4052,2004,1459,Wofford,0.4250
4053,2004,1406,Towson,0.4236
4054,2004,1105,Alabama A&M;,0.4230
4055,2004,1363,San Jose State,0.4216
4056,2004,1288,Morgan State,0.4197
4057,2004,1162,Columbia,0.4175
4058,2004,1265,Marist,0.4156
4059,2004,1241,James Madison,0.4153
4060,2004,1205,Gardner-Webb,0.4137
4061,2004,1249,Lamar,0.4116
4062,2004,1212,Grambling,0.4094
4063,2004,1360,San Diego,0.4070
4064,2004,1253,Long Beach State,0.4027
4065,2004,1252,Lipscomb,0.3985
4066,2004,1366,Savannah State,0.3983
4067,2004,1341,Prairie View A&M;,0.3972
4068,2004,1217,Harvard,0.3930
4069,2004,1313,Norfolk State,0.3854
4070,2004,1440,VMI,0.3802
4071,2004,1183,Eastern Illinois,0.3800
4072,2004,1149,Charleston Southern,0.3738
4073,2004,1271,Maryland-Eastern Shore,0.3723
4074,2004,1126,Bethune-Cookman,0.3687
4075,2004,1259,Loyola-Maryland,0.3594
4076,2004,1171,Dartmouth,0.3460
4077,2004,1115,Arkansas-Pine Bluff,0.3409
4078,2003,1246,Kentucky,0.6596
4079,2003,1328,Oklahoma,0.6471
4080,2003,1208,Georgia,0.6352
4081,2003,1448,Wake Forest,0.6298
4082,2003,1393,Syracuse,0.6291
4083,2003,1257,Louisville,0.6270
4084,2003,1173,Dayton,0.6212
4085,2003,1196,Florida,0.6179
4086,2003,1281,Missouri,0.6137
4087,2003,1140,Brigham Young,0.6127
4088,2003,1390,Stanford,0.6123
4089,2003,1166,Creighton,0.6062
4090,2003,1458,Wisconsin,0.6014
4091,2003,1386,Saint Joseph's,0.5944
4092,2003,1153,Cincinnati,0.5920
4093,2003,1277,Michigan State,0.5886
4094,2003,1143,California,0.5872
4095,2003,1139,Butler,0.5865
4096,2003,1268,Maryland,0.5853
4097,2003,1261,LSU,0.5817
4098,2003,1451,Weber State,0.5805
4099,2003,1211,Gonzaga,0.5796
4100,2003,1454,Wisconsin-Milwaukee,0.5780
4101,2003,1231,Indepenedent,0.5775
4102,2003,1130,Boston College,0.5763
4103,2003,1423,NC-Wilmington,0.5733
4104,2003,1301,North Carolina State,0.5693
4105,2003,1264,Manhattan,0.5685
4106,2003,1387,Saint Louis,0.5653
4107,2003,1335,Pennsylvania,0.5640
4108,2003,1221,Holy Cross,0.5628
4109,2003,1461,Wyoming,0.5609
4110,2003,1276,Michigan,0.5582
4111,2003,1158,College of Charleston,0.5525
4112,2003,1201,Fresno State,0.5522
4113,2003,1278,Minnesota,0.5504
4114,2003,1122,Austin Peay,0.5501
4115,2003,1161,Colorado State,0.5484
4116,2003,1245,Kent State,0.5477
4117,2003,1429,Utah State,0.5450
4118,2003,1199,Florida State,0.5434
4119,2003,1193,Fairfield,0.5428
4120,2003,1348,Rhode Island,0.5412
4121,2003,1180,Drexel,0.5408
4122,2003,1376,South Carolina,0.5401
4123,2003,1358,Sam Houston State,0.5381
4124,2003,1350,Richmond,0.5364
4125,2003,1150,Charlotte,0.5340
4126,2003,1349,Rice,0.5328
4127,2003,1361,San Diego State,0.5327
4128,2003,1279,Mississippi,0.5322
4129,2003,1447,Wagner,0.5310
4130,2003,1273,Mercer,0.5301
4131,2003,1155,Clemson,0.5285
4132,2003,1373,Siena,0.5257
4133,2003,1425,Southern California,0.5250
4134,2003,1186,Eastern Washington,0.5242
4135,2003,1178,Detroit,0.5238
4136,2003,1296,Northern Illinois,0.5231
4137,2003,1283,Missouri State,0.5226
4138,2003,1131,Boston University,0.5215
4139,2003,1374,Southern Methodist,0.5212
4140,2003,1190,E. Tennessee State,0.5200
4141,2003,1378,South Florida,0.5194
4142,2003,1353,Rutgers,0.5172
4143,2003,1287,Morehead State,0.5163
4144,2003,1364,Santa Barbara,0.5156
4145,2003,1293,Murray State,0.5109
4146,2003,1123,Ball State,0.5103
4147,2003,1388,St. Mary's,0.5095
4148,2003,1325,Ohio,0.5076
4149,2003,1125,Belmont,0.5068
4150,2003,1292,Middle Tennessee,0.5063
4151,2003,1343,Princeton,0.5062
4152,2003,1379,Southern Miss,0.5058
4153,2003,1375,South Alabama,0.5042
4154,2003,1233,Iona,0.5034
4155,2003,1172,Davidson,0.5025
4156,2003,1333,Oregon State,0.5003
4157,2003,1260,Loyola-Chicago,0.4991
4158,2003,1449,Washington,0.4981
4159,2003,1463,Yale,0.4962
4160,2003,1216,Hartford,0.4957
4161,2003,1405,Toledo,0.4942
4162,2003,1321,Northwestern,0.4933
4163,2003,1132,Bowling Green,0.4911
4164,2003,1176,Denver,0.4902
4165,2003,1226,Idaho State,0.4898
4166,2003,1256,Louisiana Tech,0.4882
4167,2003,1309,New Orleans,0.4880
4168,2003,1270,McNeese State,0.4868
4169,2003,1457,Winthrop,0.4863
4170,2003,1183,Eastern Illinois,0.4851
4171,2003,1214,Hampton,0.4841
4172,2003,1346,Quinnipiac,0.4827
4173,2003,1133,Bradley,0.4814
4174,2003,1197,Florida A&M;,0.4810
4175,2003,1267,Marshall,0.4802
4176,2003,1402,Texas State-San Marcos,0.4800
4177,2003,1439,Virginia Tech,0.4792
4178,2003,1336,Penn State,0.4783
4179,2003,1359,Samford,0.4748
4180,2003,1334,Pacific,0.4728
4181,2003,1365,Santa Clara,0.4711
4182,2003,1285,Montana,0.4705
4183,2003,1127,Binghamton,0.4697
4184,2003,1319,Northern Arizona,0.4684
4185,2003,1263,Maine,0.4657
4186,2003,1209,Georgia State,0.4654
4187,2003,1169,Cal State Northridge,0.4650
4188,2003,1229,Illinois State,0.4641
4189,2003,1117,Arkansas State,0.4638
4190,2003,1318,Northeastern,0.4630
4191,2003,1404,Tennessee-Martin,0.4626
4192,2003,1239,Jacksonville,0.4623
4193,2003,1450,Washington State,0.4612
4194,2003,1453,Green Bay,0.4607
4195,2003,1137,Bucknell,0.4604
4196,2003,1383,St. Francis (N.Y.),0.4585
4197,2003,1286,Montana State,0.4566
4198,2003,1249,Lamar,0.4565
4199,2003,1189,Elon,0.4555
4200,2003,1164,Coppin State,0.4554
4201,2003,1106,Alabama State,0.4537
4202,2003,1159,Colgate,0.4524
4203,2003,1368,Southeastern Louisiana,0.4509
4204,2003,1427,Texas-San Antonio,0.4485
4205,2003,1317,North Texas,0.4479
4206,2003,1251,Liberty,0.4456
4207,2003,1232,Indiana State,0.4447
4208,2003,1179,Drake,0.4437
4209,2003,1108,Alcorn State,0.4433
4210,2003,1419,Louisiana-Monroe,0.4410
4211,2003,1156,Cleveland State,0.4388
4212,2003,1282,UMKC,0.4347
4213,2003,1198,Florida International,0.4285
4214,2003,1440,VMI,0.4262
4215,2003,1381,Southern Utah,0.4252
4216,2003,1238,Jackson State,0.4248
4217,2003,1291,Mount St. Mary's,0.4219
4218,2003,1236,IPFW,0.4208
4219,2003,1347,Radford,0.4195
4220,2003,1422,NC-Greensboro,0.4171
4221,2003,1200,Fordham,0.4168
4222,2003,1171,Dartmouth,0.4156
4223,2003,1194,Florida Atlantic,0.4140
4224,2003,1357,Sacred Heart,0.4098
4225,2003,1363,San Jose State,0.4092
4226,2003,1205,Gardner-Webb,0.4042
4227,2003,1431,Texas-El Paso,0.4009
4228,2003,1138,Buffalo,0.3985
4229,2003,1442,Western Illinois,0.3966
4230,2003,1259,Loyola-Maryland,0.3930
4231,2003,1306,New Hampshire,0.3874
4232,2003,1126,Bethune-Cookman,0.3851
4233,2003,1105,Alabama A&M;,0.3772
4234,2003,1406,Towson,0.3724
4235,2003,1144,Campbell,0.3660
4236,2003,1252,Lipscomb,0.3620
4237,2003,1271,Maryland-Eastern Shore,0.3581
4238,2003,1299,North Carolina A&T;,0.3515
4239,2003,1162,Columbia,0.3499
4240,2003,1112,Arizona,0.6489
4241,2003,1400,Texas,0.6434
4242,2003,1242,Kansas,0.6351
4243,2003,1338,Pittsburgh,0.6296
4244,2003,1266,Marquette,0.6277
4245,2003,1181,Duke,0.6246
4246,2003,1323,Notre Dame,0.6191
4247,2003,1428,Utah,0.6141
4248,2003,1228,Illinois,0.6136
4249,2003,1462,Xavier,0.6125
4250,2003,1329,Oklahoma State,0.6088
4251,2003,1280,Mississippi State,0.6057
4252,2003,1272,Memphis,0.5998
4253,2003,1163,Connecticut,0.5930
4254,2003,1345,Purdue,0.5911
4255,2003,1113,Arizona State,0.5883
4256,2003,1356,Southern Illinois,0.5867
4257,2003,1120,Auburn,0.5853
4258,2003,1104,Alabama,0.5819
4259,2003,1424,UNLV,0.5806
4260,2003,1371,Seton Hall,0.5803
4261,2003,1141,Central Michigan,0.5792
4262,2003,1160,Colorado,0.5778
4263,2003,1403,Texas Tech,0.5771
4264,2003,1332,Oregon,0.5744
4265,2003,1314,North Carolina,0.5718
4266,2003,1326,Ohio State,0.5687
4267,2003,1344,Providence,0.5662
4268,2003,1443,Western Kentucky,0.5649
4269,2003,1397,Tennessee,0.5637
4270,2003,1177,DePaul,0.5614
4271,2003,1409,Tulsa,0.5598
4272,2003,1407,Troy,0.5548
4273,2003,1401,Texas A&M;,0.5525
4274,2003,1437,Villanova,0.5507
4275,2003,1418,Louisiana-Lafayette,0.5502
4276,2003,1227,Illinois-Chicago,0.5501
4277,2003,1210,Georgia Tech,0.5483
4278,2003,1385,St. John's,0.5455
4279,2003,1438,Virginia,0.5445
4280,2003,1360,San Diego,0.5432
4281,2003,1218,Hawaii,0.5424
4282,2003,1444,Western Michigan,0.5409
4283,2003,1396,Temple,0.5403
4284,2003,1412,UAB,0.5391
4285,2003,1435,Vanderbilt,0.5364
4286,2003,1235,Iowa State,0.5357
4287,2003,1434,Valparaiso,0.5338
4288,2003,1305,Nevada,0.5328
4289,2003,1207,Georgetown,0.5325
4290,2003,1372,Stephen F. Austin,0.5312
4291,2003,1414,California Irvine,0.5306
4292,2003,1116,Arkansas,0.5288
4293,2003,1151,Chattanooga,0.5284
4294,2003,1452,West Virginia,0.5254
4295,2003,1124,Baylor,0.5245
4296,2003,1308,New Mexico State,0.5239
4297,2003,1206,George Mason,0.5236
4298,2003,1234,Iowa,0.5230
4299,2003,1433,Virginia Commonwealth,0.5220
4300,2003,1455,Wichita State,0.5213
4301,2003,1310,Niagara,0.5206
4302,2003,1399,Tennessee Tech,0.5197
4303,2003,1416,UCF,0.5185
4304,2003,1243,Kansas State,0.5169
4305,2003,1304,Nebraska,0.5161
4306,2003,1362,San Francisco,0.5131
4307,2003,1417,UCLA,0.5109
4308,2003,1337,Pepperdine,0.5099
4309,2003,1382,St. Bonaventure,0.5081
4310,2003,1408,Tulane,0.5076
4311,2003,1436,Vermont,0.5066
4312,2003,1135,Brown,0.5062
4313,2003,1275,Miami (Ohio),0.5058
4314,2003,1114,Arkansas-Little Rock,0.5054
4315,2003,1191,Evansville,0.5037
4316,2003,1174,Delaware,0.5033
4317,2003,1187,East Carolina,0.5013
4318,2003,1102,Air Force,0.4998
4319,2003,1237,IUPUI,0.4982
4320,2003,1111,Appalachian State,0.4970
4321,2003,1203,George Washington,0.4959
4322,2003,1110,American,0.4947
4323,2003,1307,New Mexico,0.4934
4324,2003,1331,Oral Roberts,0.4913
4325,2003,1247,La Salle,0.4902
4326,2003,1426,Texas-Arlington,0.4899
4327,2003,1265,Marist,0.4890
4328,2003,1354,South Carolina State,0.4881
4329,2003,1240,Jacksonville State,0.4877
4330,2003,1103,Akron,0.4866
4331,2003,1142,Cal Poly,0.4851
4332,2003,1421,NC-Asheville,0.4844
4333,2003,1274,Miami (Fla.),0.4838
4334,2003,1129,Boise State,0.4815
4335,2003,1284,Monmouth,0.4811
4336,2003,1330,Old Dominion,0.4803
4337,2003,1395,TCU,0.4801
4338,2003,1324,Oakland,0.4799
4339,2003,1175,Delaware State,0.4787
4340,2003,1341,Prairie View A&M;,0.4775
4341,2003,1185,Eastern Michigan,0.4747
4342,2003,1217,Harvard,0.4725
4343,2003,1269,Massachusetts,0.4706
4344,2003,1148,Central Connecticut State,0.4699
4345,2003,1351,Rider,0.4687
4346,2003,1204,Georgia Southern,0.4678
4347,2003,1411,Texas Southern,0.4657
4348,2003,1222,Houston,0.4653
4349,2003,1384,St. Francis (Pa.),0.4644
4350,2003,1149,Charleston Southern,0.4641
4351,2003,1202,Furman,0.4630
4352,2003,1250,Lehigh,0.4626
4353,2003,1258,Loyola Marymount,0.4625
4354,2003,1389,St. Peter's,0.4615
4355,2003,1459,Wofford,0.4610
4356,2003,1241,James Madison,0.4606
4357,2003,1460,Wright State,0.4589
4358,2003,1290,Mississippi Valley State,0.4583
4359,2003,1339,Portland,0.4566
4360,2003,1182,Duquesne,0.4558
4361,2003,1320,Northern Iowa,0.4555
4362,2003,1145,Canisius,0.4544
4363,2003,1192,Fairleigh Dickinson,0.4528
4364,2003,1225,Idaho,0.4521
4365,2003,1170,Sacramento State,0.4506
4366,2003,1220,Hofstra,0.4483
4367,2003,1157,Coastal Carolina,0.4476
4368,2003,1248,Lafayette,0.4452
4369,2003,1224,Howard,0.4445
4370,2003,1394,Texas A&amp;M-Corpus; Christi,0.4436
4371,2003,1456,William &amp; Mary,0.4423
4372,2003,1392,Stony Brook,0.4391
4373,2003,1369,Southeast Missouri State,0.4359
