,year,id,Team,RPI,SOS
3445,2007,1326,Ohio State,0.672,0.5848
3446,2007,1417,UCLA,0.6579,0.5950
3447,2007,1338,Pittsburgh,0.6463,0.6008
3448,2007,1356,Southern Illinois,0.64,0.5696
3449,2007,1207,Georgetown,0.6368,0.5824
3450,2007,1242,Kansas,0.6334,0.5545
3451,2007,1246,Kentucky,0.6262,0.6204
3452,2007,1181,Duke,0.6182,0.6099
3453,2007,1401,Texas A&M;,0.6156,0.5546
3454,2007,1437,Villanova,0.6138,0.5954
3455,2007,1332,Oregon,0.6112,0.5502
3456,2007,1305,Nevada,0.6036,0.5128
3457,2007,1450,Washington State,0.6031,0.5369
3458,2007,1139,Butler,0.5966,0.5245
3459,2007,1228,Illinois,0.5948,0.5747
3460,2007,1323,Notre Dame,0.5943,0.5258
3461,2007,1462,Xavier,0.594,0.5407
3462,2007,1116,Arkansas,0.5907,0.5871
3463,2007,1257,Louisville,0.589,0.5679
3464,2007,1180,Drexel,0.5882,0.5279
3465,2007,1199,Florida State,0.5867,0.5771
3466,2007,1429,Utah State,0.5845,0.5387
3467,2007,1155,Clemson,0.5833,0.5595
3468,2007,1425,Southern California,0.5824,0.5646
3469,2007,1104,Alabama,0.5819,0.5630
3470,2007,1329,Oklahoma State,0.5808,0.5690
3471,2007,1403,Texas Tech,0.5792,0.5659
3472,2007,1438,Virginia,0.5782,0.5599
3473,2007,1452,West Virginia,0.5751,0.5307
3474,2007,1111,Appalachian State,0.5735,0.4930
3475,2007,1211,Gonzaga,0.5725,0.5343
3476,2007,1390,Stanford,0.571,0.5694
3477,2007,1280,Mississippi State,0.57,0.5703
3478,2007,1103,Akron,0.5679,0.4883
3479,2007,1308,New Mexico State,0.5668,0.4976
3480,2007,1203,George Washington,0.5621,0.4963
3481,2007,1220,Hofstra,0.5605,0.4985
3482,2007,1173,Dayton,0.5573,0.5431
3483,2007,1137,Bucknell,0.5555,0.4901
3484,2007,1253,Long Beach State,0.555,0.4719
3485,2007,1394,Texas A&amp;M-Corpus; Christi,0.5546,0.4601
3486,2007,1222,Houston,0.5528,0.5522
3487,2007,1436,Vermont,0.5524,0.4758
3488,2007,1201,Fresno State,0.5507,0.5021
3489,2007,1301,North Carolina State,0.5481,0.5700
3490,2007,1261,LSU,0.5468,0.5705
3491,2007,1281,Missouri,0.5459,0.5476
3492,2007,1386,Saint Joseph's,0.5426,0.5393
3493,2007,1443,Western Kentucky,0.5423,0.5000
3494,2007,1365,Santa Clara,0.541,0.5023
3495,2007,1260,Loyola-Chicago,0.5389,0.5084
3496,2007,1304,Nebraska,0.5363,0.5526
3497,2007,1325,Ohio,0.5351,0.5120
3498,2007,1200,Fordham,0.5337,0.5096
3499,2007,1376,South Carolina,0.5334,0.5691
3500,2007,1129,Boise State,0.5315,0.5274
3501,2007,1120,Auburn,0.5298,0.5594
3502,2007,1358,Sam Houston State,0.5289,0.4744
3503,2007,1122,Austin Peay,0.5259,0.4781
3504,2007,1416,UCF,0.525,0.4648
3505,2007,1206,George Mason,0.5242,0.5131
3506,2007,1448,Wake Forest,0.5238,0.5517
3507,2007,1324,Oakland,0.5221,0.4903
3508,2007,1375,South Alabama,0.5173,0.4743
3509,2007,1379,Southern Miss,0.5158,0.4946
3510,2007,1191,Evansville,0.5128,0.5362
3511,2007,1385,St. John's,0.5123,0.5427
3512,2007,1235,Iowa State,0.5115,0.5391
3513,2007,1317,North Texas,0.5101,0.4498
3514,2007,1232,Indiana State,0.5085,0.5564
3515,2007,1124,Baylor,0.508,0.5452
3516,2007,1451,Weber State,0.5059,0.4648
3517,2007,1408,Tulane,0.5045,0.4925
3518,2007,1148,Central Connecticut State,0.5029,0.4540
3519,2007,1319,Northern Arizona,0.5012,0.4628
3520,2007,1357,Sacred Heart,0.5008,0.4657
3521,2007,1371,Seton Hall,0.4986,0.5420
3522,2007,1194,Florida Atlantic,0.498,0.4834
3523,2007,1274,Miami (Fla.),0.4967,0.5481
3524,2007,1227,Illinois-Chicago,0.4962,0.5230
3525,2007,1292,Middle Tennessee,0.4949,0.5051
3526,2007,1117,Arkansas State,0.4938,0.4752
3527,2007,1267,Marshall,0.4927,0.5289
3528,2007,1322,Northwestern State,0.4917,0.4707
3529,2007,1165,Cornell,0.4911,0.4639
3530,2007,1197,Florida A&M;,0.4901,0.4442
3531,2007,1464,Youngstown State,0.4893,0.5123
3532,2007,1359,Samford,0.4888,0.4815
3533,2007,1321,Northwestern,0.4876,0.5493
3534,2007,1252,Lipscomb,0.4865,0.4469
3535,2007,1293,Murray State,0.486,0.4653
3536,2007,1395,TCU,0.4848,0.5208
3537,2007,1219,High Point,0.4823,0.4171
3538,2007,1258,Loyola Marymount,0.48,0.5126
3539,2007,1256,Louisiana Tech,0.4796,0.5247
3540,2007,1178,Detroit,0.4791,0.5101
3541,2007,1226,Idaho State,0.4787,0.4895
3542,2007,1202,Furman,0.4782,0.4823
3543,2007,1351,Rider,0.4769,0.4565
3544,2007,1336,Penn State,0.4766,0.5467
3545,2007,1239,Jacksonville,0.4762,0.4632
3546,2007,1419,Louisiana-Monroe,0.4756,0.4460
3547,2007,1193,Fairfield,0.4744,0.4988
3548,2007,1352,Robert Morris,0.4729,0.4322
3549,2007,1237,IUPUI,0.4719,0.4728
3550,2007,1131,Boston University,0.4704,0.4939
3551,2007,1381,Southern Utah,0.4699,0.4507
3552,2007,1353,Rutgers,0.4668,0.5313
3553,2007,1151,Chattanooga,0.4637,0.4887
3554,2007,1113,Arizona State,0.4633,0.5569
3555,2007,1407,Troy,0.463,0.4756
3556,2007,1119,Army,0.4622,0.4622
3557,2007,1141,Central Michigan,0.4617,0.4747
3558,2007,1368,Southeastern Louisiana,0.4607,0.4344
3559,2007,1264,Manhattan,0.4604,0.4680
3560,2007,1192,Fairleigh Dickinson,0.4568,0.4505
3561,2007,1185,Eastern Michigan,0.4543,0.4784
3562,2007,1454,Wisconsin-Milwaukee,0.4534,0.5140
3563,2007,1138,Buffalo,0.4532,0.4857
3564,2007,1250,Lehigh,0.452,0.4888
3565,2007,1236,IPFW,0.4488,0.4727
3566,2007,1372,Stephen F. Austin,0.4477,0.4414
3567,2007,1145,Canisius,0.4468,0.4590
3568,2007,1421,NC-Asheville,0.4461,0.4774
3569,2007,1198,Florida International,0.4455,0.4656
3570,2007,1426,Texas-Arlington,0.4431,0.4381
3571,2007,1171,Dartmouth,0.4428,0.4830
3572,2007,1282,UMKC,0.4416,0.4729
3573,2007,1284,Monmouth,0.4411,0.4559
3574,2007,1159,Colgate,0.44,0.4764
3575,2007,1337,Pepperdine,0.437,0.4888
3576,2007,1205,Gardner-Webb,0.4362,0.4920
3577,2007,1115,Arkansas-Pine Bluff,0.435,0.4525
3578,2007,1157,Coastal Carolina,0.434,0.4423
3579,2007,1299,North Carolina A&T;,0.4329,0.4179
3580,2007,1144,Campbell,0.4308,0.4435
3581,2007,1273,Mercer,0.4297,0.4390
3582,2007,1411,Texas Southern,0.4294,0.4279
3583,2007,1339,Portland,0.4283,0.5009
3584,2007,1392,Stony Brook,0.4253,0.4590
3585,2007,1251,Liberty,0.4248,0.4371
3586,2007,1391,Stetson,0.4239,0.4615
3587,2007,1212,Grambling,0.4233,0.4154
3588,2007,1366,Savannah State,0.4211,0.4663
3589,2007,1369,Southeast Missouri State,0.4191,0.4446
3590,2007,1410,Texas-Pan American,0.4188,0.4181
3591,2007,1459,Wofford,0.4175,0.4610
3592,2007,1189,Elon,0.4164,0.4891
3593,2007,1241,James Madison,0.4153,0.4820
3594,2007,1170,Sacramento State,0.4127,0.4524
3595,2007,1225,Idaho,0.4087,0.5046
3596,2007,1255,Longwood,0.405,0.4588
3597,2007,1183,Eastern Illinois,0.4035,0.4388
3598,2007,1146,Central Arkansas,0.4006,0.4536
3599,2007,1413,California Davis,0.3983,0.4782
3600,2007,1240,Jacksonville State,0.398,0.4393
3601,2007,1404,Tennessee-Martin,0.3896,0.4446
3602,2007,1347,Radford,0.3886,0.4503
3603,2007,1384,St. Francis (Pa.),0.3838,0.4362
3604,2007,1402,Texas State-San Marcos,0.3817,0.4422
3605,2007,1341,Prairie View A&M;,0.3785,0.4300
3606,2007,1442,Western Illinois,0.3717,0.4426
3607,2007,1355,South Dakota State,0.3704,0.4302
3608,2007,1312,New Jersey Tech,0.3639,0.4284
3609,2007,1316,North Florida,0.3505,0.4594
3610,2007,1176,Denver,0.3494,0.4343
3611,2007,1314,North Carolina,0.661,0.6035
3612,2007,1458,Wisconsin,0.6466,0.5740
3613,2007,1196,Florida,0.6433,0.5660
3614,2007,1272,Memphis,0.6379,0.5432
3615,2007,1424,UNLV,0.6348,0.5666
3616,2007,1397,Tennessee,0.6272,0.6029
3617,2007,1112,Arizona,0.6241,0.6191
3618,2007,1268,Maryland,0.6167,0.5820
3619,2007,1140,Brigham Young,0.6146,0.5549
3620,2007,1166,Creighton,0.6121,0.5773
3621,2007,1266,Marquette,0.6054,0.5795
3622,2007,1277,Michigan State,0.6034,0.5880
3623,2007,1400,Texas,0.6018,0.5578
3624,2007,1231,Indepenedent,0.5954,0.5593
3625,2007,1102,Air Force,0.5945,0.5427
3626,2007,1130,Boston College,0.5941,0.5866
3627,2007,1439,Virginia Tech,0.5936,0.5759
3628,2007,1283,Missouri State,0.5897,0.5647
3629,2007,1133,Bradley,0.5884,0.5768
3630,2007,1330,Old Dominion,0.5881,0.5318
3631,2007,1345,Purdue,0.5857,0.5634
3632,2007,1433,Virginia Commonwealth,0.5844,0.5095
3633,2007,1435,Vanderbilt,0.5826,0.5753
3634,2007,1172,Davidson,0.5821,0.4781
3635,2007,1393,Syracuse,0.5809,0.5619
3636,2007,1210,Georgia Tech,0.5802,0.5657
3637,2007,1276,Michigan,0.5786,0.5694
3638,2007,1243,Kansas State,0.5762,0.5381
3639,2007,1279,Mississippi,0.5741,0.5528
3640,2007,1221,Holy Cross,0.573,0.4988
3641,2007,1269,Massachusetts,0.5722,0.5077
3642,2007,1208,Georgia,0.5703,0.5803
3643,2007,1361,San Diego State,0.5687,0.5407
3644,2007,1177,DePaul,0.5668,0.5696
3645,2007,1457,Winthrop,0.5647,0.4539
3646,2007,1460,Wright State,0.5618,0.4941
3647,2007,1387,Saint Louis,0.558,0.5402
3648,2007,1344,Providence,0.5566,0.5608
3649,2007,1107,Albany,0.5553,0.4848
3650,2007,1143,California,0.5547,0.5848
3651,2007,1449,Washington,0.5534,0.5503
3652,2007,1320,Northern Iowa,0.5525,0.5430
3653,2007,1245,Kent State,0.5516,0.5067
3654,2007,1335,Pennsylvania,0.5499,0.4910
3655,2007,1331,Oral Roberts,0.5478,0.4930
3656,2007,1275,Miami (Ohio),0.5465,0.5329
3657,2007,1405,Toledo,0.5442,0.5108
3658,2007,1234,Iowa,0.5423,0.5493
3659,2007,1218,Hawaii,0.5414,0.5352
3660,2007,1455,Wichita State,0.5402,0.5462
3661,2007,1328,Oklahoma,0.537,0.5688
3662,2007,1265,Marist,0.536,0.4564
3663,2007,1161,Colorado State,0.5344,0.5328
3664,2007,1348,Rhode Island,0.5337,0.5313
3665,2007,1163,Connecticut,0.532,0.5495
3666,2007,1179,Drake,0.5298,0.5436
3667,2007,1158,College of Charleston,0.5298,0.4827
3668,2007,1125,Belmont,0.5284,0.4573
3669,2007,1409,Tulsa,0.5258,0.5027
3670,2007,1175,Delaware State,0.5248,0.4668
3671,2007,1461,Wyoming,0.524,0.5307
3672,2007,1190,E. Tennessee State,0.5236,0.4548
3673,2007,1184,Eastern Kentucky,0.5176,0.4654
3674,2007,1373,Siena,0.5164,0.4752
3675,2007,1430,Utah Valley,0.5155,0.4252
3676,2007,1428,Utah,0.5124,0.5784
3677,2007,1412,UAB,0.5117,0.5192
3678,2007,1310,Niagara,0.5107,0.4639
3679,2007,1229,Illinois State,0.5094,0.5287
3680,2007,1142,Cal Poly,0.5083,0.4695
3681,2007,1463,Yale,0.5074,0.5044
3682,2007,1399,Tennessee Tech,0.505,0.4707
3683,2007,1150,Charlotte,0.5038,0.5242
3684,2007,1168,Cal State Fullerton,0.5017,0.4432
3685,2007,1444,Western Michigan,0.5012,0.5056
3686,2007,1364,Santa Barbara,0.5,0.4645
3687,2007,1388,St. Mary's,0.4985,0.5045
3688,2007,1406,Towson,0.4974,0.5085
3689,2007,1349,Rice,0.4965,0.5133
3690,2007,1295,North Dakota State,0.4961,0.4197
3691,2007,1362,San Francisco,0.4943,0.5190
3692,2007,1434,Valparaiso,0.4935,0.4814
3693,2007,1307,New Mexico,0.4923,0.5263
3694,2007,1238,Jackson State,0.4915,0.4302
3695,2007,1453,Green Bay,0.4904,0.4764
3696,2007,1259,Loyola-Maryland,0.4896,0.4498
3697,2007,1153,Cincinnati,0.489,0.5609
3698,2007,1414,California Irvine,0.4887,0.4937
3699,2007,1110,American,0.4868,0.4586
3700,2007,1360,San Diego,0.4863,0.4685
3701,2007,1396,Temple,0.4853,0.5201
3702,2007,1318,Northeastern,0.4831,0.5080
3703,2007,1186,Eastern Washington,0.4811,0.4718
3704,2007,1217,Harvard,0.4798,0.4927
3705,2007,1278,Minnesota,0.4793,0.5658
3706,2007,1378,South Florida,0.4788,0.5204
3707,2007,1340,Portland State,0.4783,0.4403
3708,2007,1456,William &amp; Mary,0.4773,0.4776
3709,2007,1333,Oregon State,0.4766,0.5428
3710,2007,1290,Mississippi Valley State,0.4764,0.4357
3711,2007,1162,Columbia,0.4756,0.4465
3712,2007,1334,Pacific,0.4748,0.5069
3713,2007,1374,Southern Methodist,0.4729,0.5003
3714,2007,1422,NC-Greensboro,0.4721,0.4477
3715,2007,1431,Texas-El Paso,0.4712,0.5011
3716,2007,1152,Chicago State,0.4699,0.5077
3717,2007,1420,Maryland-Baltimore County,0.4671,0.4856
3718,2007,1249,Lamar,0.4645,0.4753
3719,2007,1214,Hampton,0.4641,0.4511
3720,2007,1285,Montana,0.4637,0.4564
3721,2007,1182,Duquesne,0.4631,0.5026
3722,2007,1298,Navy,0.4623,0.4693
3723,2007,1216,Hartford,0.4618,0.4673
3724,2007,1114,Arkansas-Little Rock,0.4607,0.4689
3725,2007,1135,Brown,0.4604,0.4778
3726,2007,1209,Georgia State,0.4586,0.4988
3727,2007,1204,Georgia Southern,0.455,0.4412
3728,2007,1270,McNeese State,0.4538,0.4542
3729,2007,1160,Colorado,0.4532,0.5365
3730,2007,1346,Quinnipiac,0.453,0.4454
3731,2007,1132,Bowling Green,0.4488,0.4789
3732,2007,1441,Western Carolina,0.4479,0.4809
3733,2007,1164,Coppin State,0.4476,0.4592
3734,2007,1263,Maine,0.4466,0.4593
3735,2007,1169,Cal State Northridge,0.446,0.4624
3736,2007,1363,San Jose State,0.4451,0.5433
3737,2007,1127,Binghamton,0.443,0.4400
3738,2007,1291,Mount St. Mary's,0.4427,0.4636
3739,2007,1306,New Hampshire,0.4414,0.4602
3740,2007,1398,Tennessee State,0.4408,0.4650
3741,2007,1423,NC-Wilmington,0.4388,0.5089
3742,2007,1156,Cleveland State,0.4367,0.4939
3743,2007,1343,Princeton,0.4357,0.4502
3744,2007,1247,La Salle,0.4349,0.4846
3745,2007,1418,Louisiana-Lafayette,0.4337,0.4916
3746,2007,1350,Richmond,0.4328,0.5009
3747,2007,1123,Ball State,0.4297,0.4878
3748,2007,1244,Kennesaw State,0.4295,0.4404
3749,2007,1382,St. Bonaventure,0.4293,0.4931
3750,2007,1383,St. Francis (N.Y.),0.4253,0.4654
3751,2007,1313,Norfolk State,0.4249,0.4421
3752,2007,1248,Lafayette,0.4243,0.4751
3753,2007,1286,Montana State,0.4236,0.4582
3754,2007,1380,Southern,0.4222,0.4526
3755,2007,1354,South Carolina State,0.4193,0.4112
3756,2007,1311,Nicholls State,0.419,0.4746
3757,2007,1287,Morehead State,0.418,0.4412
3758,2007,1440,VMI,0.4166,0.4302
3759,2007,1447,Wagner,0.4163,0.4380
3760,2007,1296,Northern Illinois,0.414,0.4878
3761,2007,1288,Morgan State,0.4125,0.4072
3762,2007,1174,Delaware,0.4083,0.4968
3763,2007,1154,The Citadel,0.404,0.4870
3764,2007,1254,LIU-Brooklyn,0.4026,0.4248
3765,2007,1187,East Carolina,0.3984,0.4960
3766,2007,1106,Alabama State,0.3982,0.4286
3767,2007,1415,California Riverside,0.3965,0.4660
3768,2007,1427,Texas-San Antonio,0.389,0.4735
3769,2007,1108,Alcorn State,0.388,0.3997
3770,2007,1126,Bethune-Cookman,0.3827,0.4230
3771,2007,1224,Howard,0.3807,0.4093
3772,2007,1233,Iona,0.3779,0.4800
3773,2007,1389,St. Peter's,0.371,0.4383
3774,2007,1149,Charleston Southern,0.3649,0.4474
3775,2007,1271,Maryland-Eastern Shore,0.3514,0.4257
3776,2007,1105,Alabama A&M;,0.3502,0.4029
3777,2007,1294,Northern Colorado,0.3417,0.4176
3778,2006,1181,Duke,0.6841,0.6068
3779,2006,1163,Connecticut,0.6509,0.5627
3780,2006,1326,Ohio State,0.64,0.5755
3781,2006,1234,Iowa,0.6312,0.5775
3782,2006,1211,Gonzaga,0.6253,0.5286
3783,2006,1338,Pittsburgh,0.623,0.5693
3784,2006,1261,LSU,0.6216,0.5850
3785,2006,1196,Florida,0.613,0.5455
3786,2006,1393,Syracuse,0.6107,0.6048
3787,2006,1305,Nevada,0.6064,0.5256
3788,2006,1283,Missouri State,0.603,0.5606
3789,2006,1112,Arizona,0.6016,0.5948
3790,2006,1320,Northern Iowa,0.599,0.5644
3791,2006,1455,Wichita State,0.5983,0.5530
3792,2006,1356,Southern Illinois,0.598,0.5527
3793,2006,1266,Marquette,0.5962,0.5775
3794,2006,1133,Bradley,0.5934,0.5578
3795,2006,1449,Washington,0.5922,0.5303
3796,2006,1203,George Washington,0.5918,0.4766
3797,2006,1166,Creighton,0.5906,0.5542
3798,2006,1246,Kentucky,0.589,0.5819
3799,2006,1386,Saint Joseph's,0.5862,0.5741
3800,2006,1116,Arkansas,0.5829,0.5442
3801,2006,1276,Michigan,0.5807,0.5652
3802,2006,1268,Maryland,0.5799,0.5835
3803,2006,1301,North Carolina State,0.579,0.5471
3804,2006,1454,Wisconsin-Milwaukee,0.5774,0.5226
3805,2006,1443,Western Kentucky,0.5766,0.5144
3806,2006,1104,Alabama,0.5748,0.5869
3807,2006,1160,Colorado,0.5716,0.5262
3808,2006,1285,Montana,0.5684,0.4852
3809,2006,1199,Florida State,0.5658,0.5292
3810,2006,1293,Murray State,0.5644,0.4812
3811,2006,1140,Brigham Young,0.5638,0.5119
3812,2006,1330,Old Dominion,0.5618,0.5084
3813,2006,1257,Louisville,0.5585,0.5628
3814,2006,1457,Winthrop,0.5577,0.4809
3815,2006,1353,Rutgers,0.5545,0.5627
3816,2006,1155,Clemson,0.552,0.5466
3817,2006,1438,Virginia,0.5516,0.5674
3818,2006,1433,Virginia Commonwealth,0.5508,0.5149
3819,2006,1278,Minnesota,0.5504,0.5798
3820,2006,1448,Wake Forest,0.5474,0.5762
3821,2006,1264,Manhattan,0.5456,0.5087
3822,2006,1329,Oklahoma State,0.5448,0.5621
3823,2006,1177,DePaul,0.5421,0.5810
3824,2006,1235,Iowa State,0.5418,0.5645
3825,2006,1323,Notre Dame,0.5403,0.5564
3826,2006,1308,New Mexico State,0.5391,0.5427
3827,2006,1325,Ohio,0.5384,0.5085
3828,2006,1387,Saint Louis,0.5364,0.5339
3829,2006,1247,La Salle,0.5353,0.4950
3830,2006,1265,Marist,0.5345,0.4882
3831,2006,1359,Samford,0.5338,0.4927
3832,2006,1208,Georgia,0.5327,0.5535
3833,2006,1221,Holy Cross,0.5304,0.4943
3834,2006,1280,Mississippi State,0.5281,0.5563
3835,2006,1125,Belmont,0.5271,0.4654
3836,2006,1319,Northern Arizona,0.5243,0.4787
3837,2006,1107,Albany,0.5228,0.4616
3838,2006,1157,Coastal Carolina,0.5217,0.4713
3839,2006,1175,Delaware State,0.5211,0.4711
3840,2006,1373,Siena,0.5208,0.5139
3841,2006,1296,Northern Illinois,0.5204,0.4933
3842,2006,1180,Drexel,0.519,0.5343
3843,2006,1331,Oral Roberts,0.5185,0.4674
3844,2006,1227,Illinois-Chicago,0.5163,0.5099
3845,2006,1399,Tennessee Tech,0.5138,0.4830
3846,2006,1385,St. John's,0.5127,0.5582
3847,2006,1281,Missouri,0.5111,0.5624
3848,2006,1360,San Diego,0.5106,0.4778
3849,2006,1252,Lipscomb,0.51,0.4383
3850,2006,1192,Fairleigh Dickinson,0.5087,0.4585
3851,2006,1332,Oregon,0.5075,0.5424
3852,2006,1258,Loyola Marymount,0.5066,0.5391
3853,2006,1161,Colorado State,0.5046,0.5146
3854,2006,1253,Long Beach State,0.502,0.4673
3855,2006,1122,Austin Peay,0.5008,0.4722
3856,2006,1205,Gardner-Webb,0.5004,0.4547
3857,2006,1204,Georgia Southern,0.4993,0.4304
3858,2006,1428,Utah,0.4986,0.5200
3859,2006,1219,High Point,0.4953,0.4666
3860,2006,1450,Washington State,0.4942,0.5395
3861,2006,1414,California Irvine,0.4934,0.4613
3862,2006,1461,Wyoming,0.4922,0.5309
3863,2006,1189,Elon,0.4895,0.4948
3864,2006,1333,Oregon State,0.4892,0.5165
3865,2006,1179,Drake,0.4881,0.5437
3866,2006,1178,Detroit,0.4872,0.4924
3867,2006,1113,Arizona State,0.4865,0.5367
3868,2006,1434,Valparaiso,0.4846,0.4392
3869,2006,1365,Santa Clara,0.4831,0.5103
3870,2006,1453,Green Bay,0.4809,0.4937
3871,2006,1158,College of Charleston,0.4802,0.4542
3872,2006,1416,UCF,0.478,0.4996
3873,2006,1249,Lamar,0.4763,0.4546
3874,2006,1184,Eastern Kentucky,0.4753,0.4853
3875,2006,1340,Portland State,0.4737,0.4895
3876,2006,1426,Texas-Arlington,0.4722,0.4902
3877,2006,1317,North Texas,0.4716,0.4859
3878,2006,1310,Niagara,0.4714,0.5038
3879,2006,1270,McNeese State,0.471,0.4629
3880,2006,1110,American,0.4707,0.4813
3881,2006,1398,Tennessee State,0.4692,0.4660
3882,2006,1226,Idaho State,0.4679,0.4754
3883,2006,1194,Florida Atlantic,0.4675,0.4398
3884,2006,1217,Harvard,0.4671,0.4600
3885,2006,1114,Arkansas-Little Rock,0.466,0.4781
3886,2006,1349,Rice,0.4658,0.5043
3887,2006,1202,Furman,0.4654,0.4522
3888,2006,1354,South Carolina State,0.464,0.4448
3889,2006,1404,Tennessee-Martin,0.4627,0.4698
3890,2006,1149,Charleston Southern,0.4621,0.4674
3891,2006,1193,Fairfield,0.4613,0.5047
3892,2006,1291,Mount St. Mary's,0.4598,0.4679
3893,2006,1447,Wagner,0.4595,0.4540
3894,2006,1168,Cal State Fullerton,0.4592,0.4290
3895,2006,1378,South Florida,0.457,0.5408
3896,2006,1339,Portland,0.4553,0.4775
3897,2006,1286,Montana State,0.4548,0.4585
3898,2006,1407,Troy,0.4539,0.4628
3899,2006,1209,Georgia State,0.4531,0.5214
3900,2006,1379,Southern Miss,0.4517,0.5361
3901,2006,1337,Pepperdine,0.4503,0.5254
3902,2006,1306,New Hampshire,0.4497,0.4556
3903,2006,1123,Ball State,0.4477,0.4911
3904,2006,1132,Bowling Green,0.4474,0.5071
3905,2006,1105,Alabama A&M;,0.4462,0.4230
3906,2006,1346,Quinnipiac,0.4454,0.4599
3907,2006,1357,Sacred Heart,0.4426,0.4609
3908,2006,1282,UMKC,0.4421,0.4243
3909,2006,1456,William &amp; Mary,0.4411,0.4943
3910,2006,1374,Southern Methodist,0.4402,0.4525
3911,2006,1216,Hartford,0.4386,0.4321
3912,2006,1106,Alabama State,0.4366,0.4415
3913,2006,1254,LIU-Brooklyn,0.4342,0.4393
3914,2006,1355,South Dakota State,0.4332,0.4799
3915,2006,1142,Cal Poly,0.4317,0.4742
3916,2006,1422,NC-Greensboro,0.43,0.4594
3917,2006,1212,Grambling,0.4285,0.3976
3918,2006,1214,Hampton,0.428,0.4006
3919,2006,1159,Colgate,0.4257,0.4628
3920,2006,1459,Wofford,0.4248,0.4699
3921,2006,1382,St. Bonaventure,0.4219,0.4744
3922,2006,1115,Arkansas-Pine Bluff,0.4199,0.4103
3923,2006,1311,Nicholls State,0.4161,0.4522
3924,2006,1420,Maryland-Baltimore County,0.4138,0.4456
3925,2006,1298,Navy,0.4137,0.4494
3926,2006,1187,East Carolina,0.4107,0.4844
3927,2006,1108,Alcorn State,0.4065,0.4367
3928,2006,1464,Youngstown State,0.4035,0.4640
3929,2006,1185,Eastern Michigan,0.4024,0.4532
3930,2006,1182,Duquesne,0.3999,0.5015
3931,2006,1392,Stony Brook,0.3957,0.4825
3932,2006,1415,California Riverside,0.3926,0.4640
3933,2006,1255,Longwood,0.3886,0.4288
3934,2006,1251,Liberty,0.3853,0.4783
3935,2006,1440,VMI,0.3818,0.4516
3936,2006,1154,The Citadel,0.3791,0.4277
3937,2006,1119,Army,0.376,0.4480
3938,2006,1299,North Carolina A&T;,0.3722,0.4247
3939,2006,1294,Northern Colorado,0.3699,0.4671
3940,2006,1288,Morgan State,0.3656,0.4398
3941,2006,1239,Jacksonville,0.3518,0.4610
3942,2006,1366,Savannah State,0.3315,0.4324
3943,2006,1437,Villanova,0.6662,0.5981
3944,2006,1272,Memphis,0.6507,0.5683
3945,2006,1397,Tennessee,0.6329,0.5978
3946,2006,1400,Texas,0.6299,0.5671
3947,2006,1417,UCLA,0.6253,0.5719
3948,2006,1314,North Carolina,0.6222,0.5898
3949,2006,1228,Illinois,0.6202,0.5556
3950,2006,1328,Oklahoma,0.6118,0.5744
3951,2006,1277,Michigan State,0.6085,0.5917
3952,2006,1242,Kansas,0.6057,0.5582
3953,2006,1130,Boston College,0.6019,0.5436
3954,2006,1458,Wisconsin,0.6,0.5923
3955,2006,1206,George Mason,0.5984,0.5317
3956,2006,1423,NC-Wilmington,0.5982,0.5229
3957,2006,1220,Hofstra,0.5971,0.5133
3958,2006,1412,UAB,0.5943,0.5178
3959,2006,1231,Indepenedent,0.5932,0.5810
3960,2006,1207,Georgetown,0.592,0.5480
3961,2006,1452,West Virginia,0.5918,0.5764
3962,2006,1153,Cincinnati,0.5895,0.5979
3963,2006,1137,Bucknell,0.5866,0.4877
3964,2006,1401,Texas A&M;,0.5847,0.5449
3965,2006,1429,Utah State,0.5815,0.5240
3966,2006,1245,Kent State,0.5804,0.5182
3967,2006,1102,Air Force,0.5791,0.4972
3968,2006,1143,California,0.5776,0.5496
3969,2006,1222,Houston,0.5773,0.5320
3970,2006,1361,San Diego State,0.5752,0.5194
3971,2006,1371,Seton Hall,0.5725,0.5660
3972,2006,1322,Northwestern State,0.5684,0.4831
3973,2006,1376,South Carolina,0.5671,0.5872
3974,2006,1233,Iona,0.5656,0.5011
3975,2006,1375,South Alabama,0.564,0.4819
3976,2006,1256,Louisiana Tech,0.562,0.5311
3977,2006,1103,Akron,0.5604,0.4972
3978,2006,1435,Vanderbilt,0.5584,0.5646
3979,2006,1396,Temple,0.5554,0.5599
3980,2006,1431,Texas-El Paso,0.5526,0.5127
3981,2006,1274,Miami (Fla.),0.5519,0.5753
3982,2006,1462,Xavier,0.551,0.5216
3983,2006,1139,Butler,0.5506,0.5163
3984,2006,1275,Miami (Ohio),0.5498,0.5090
3985,2006,1390,Stanford,0.5457,0.5496
3986,2006,1334,Pacific,0.5455,0.4720
3987,2006,1318,Northeastern,0.5424,0.5045
3988,2006,1424,UNLV,0.5419,0.5400
3989,2006,1172,Davidson,0.541,0.4959
3990,2006,1304,Nebraska,0.5391,0.5399
3991,2006,1335,Pennsylvania,0.539,0.4920
3992,2006,1218,Hawaii,0.5373,0.5255
3993,2006,1321,Northwestern,0.536,0.5668
3994,2006,1150,Charlotte,0.535,0.5142
3995,2006,1336,Penn State,0.5338,0.5569
3996,2006,1344,Providence,0.5331,0.5785
3997,2006,1243,Kansas State,0.5316,0.5482
